,PKCosecha,PKCiclo,Fecha,Parcial,CantidadCosechada,PesoPromedio,Dispersion,VentaUSDReal,Usuario,TimeStamp,FechaSiembra,FechaCosecha,cycle_days
442,4580,3684,2023-09-19,0,581321,28.0,0,57177.0,17,09/25/23 20:26:34,2023-07-07,2023-09-19,74.0
443,4581,3683,2023-09-21,0,591956,29.34,0,59565.0,17,09/25/23 20:27:42,2023-07-06,2023-09-21,77.0
444,4582,3685,2023-09-22,0,515130,31.459999,0,55582.0,17,09/25/23 20:28:24,2023-07-08,2023-09-22,76.0
445,4583,3703,2023-09-23,0,463158,0.56999999,0,0.0,17,09/27/23 10:03:40,2023-09-01,2023-09-23,22.0
446,4584,3704,2023-09-23,0,548214,0.56,0,0.0,17,09/27/23 10:05:46,2023-09-01,2023-09-23,22.0
447,4585,3702,2023-09-24,0,1623134,1.34,0,0.0,17,09/27/23 10:16:04,2023-08-30,2023-09-24,25.0
448,4586,3706,2023-09-26,0,418182,0.76999998,0,0.0,17,09/27/23 10:19:45,2023-09-01,2023-09-26,25.0
449,4587,3705,2023-09-26,0,479221,0.76999998,0,0.0,17,09/27/23 10:23:21,2023-09-01,2023-09-26,25.0
450,4588,3708,2023-09-26,0,2004301,0.93000001,0,0.0,17,09/27/23 10:27:43,2023-09-04,2023-09-26,22.0
451,5959,4704,2021-01-03,0,1694000,0.56,0,0.0,16,01/05/21 10:29:14,,,
452,5960,4708,2021-01-05,0,848000,0.2,0,0.0,16,01/05/21 10:29:42,,,
453,5961,4654,2021-01-06,0,763807,18.65,0,43782.0,16,04/23/21 16:38:35,,,
454,5962,4681,2021-01-04,1,282058,15.18,0,11202.0,16,04/23/21 16:39:41,,,
455,5963,4709,2021-01-06,0,3764000,0.25,0,0.0,16,01/12/21 16:42:43,,,
456,5964,4670,2021-01-10,0,791977,21.219999,0,55735.0,16,04/23/21 16:42:46,,,
457,5965,4672,2021-01-11,0,822064,24.790001,0,70102.0,16,04/23/21 16:45:25,,,
458,5966,4692,2021-01-12,0,14555,16.969999,0,731.0,16,04/23/21 16:43:22,,,
459,5967,4693,2021-01-12,0,49685,19.059999,0,2883.0,16,04/23/21 16:43:57,,,
460,5968,4694,2021-01-05,1,145178,17.110001,0,6787.0,16,04/23/21 16:40:54,,,
461,5969,4697,2021-01-05,1,196387,15.5,0,8169.0,16,04/23/21 16:40:17,,,
462,5970,4688,2021-01-06,1,136314,20.129999,0,8044.0,16,04/23/21 16:41:28,,,
463,5971,4665,2021-01-07,1,85368,25.059999,0,6840.0,16,04/23/21 16:41:54,,,
464,5972,4687,2021-01-07,1,258229,17.57,0,13069.0,16,04/23/21 16:42:22,,,
465,5973,4689,2021-01-11,1,235491,17.0,0,11238.0,16,04/23/21 16:44:21,,,
466,5974,4664,2021-01-12,0,815082,20.09,0,52566.0,16,04/23/21 16:44:52,,,
467,5975,4671,2021-01-17,0,1113285,20.549999,0,74738.0,16,04/23/21 16:46:58,,,
468,5976,4707,2021-01-12,0,1603000,0.95999998,0,0.0,16,01/20/21 10:27:32,,,
469,5977,4678,2021-01-14,0,441171,20.5,0,29072.0,16,04/23/21 16:46:16,,,
470,5978,4726,2021-01-26,0,1230000,0.31999999,0,0.0,16,01/29/21 12:42:04,2021-01-09,2021-01-26,17.0
471,5979,4730,2021-01-27,0,763000,0.27000001,0,0.0,16,01/29/21 12:42:52,2021-01-11,2021-01-27,16.0
472,5980,4727,2021-01-27,0,1870000,0.40000001,0,0.0,16,01/29/21 12:43:26,2021-01-09,2021-01-27,18.0
473,5981,4725,2021-01-28,0,1510000,0.47,0,0.0,16,01/29/21 12:44:19,2021-01-09,2021-01-28,19.0
474,5982,4729,2021-01-29,0,1276000,0.43000001,0,0.0,16,01/29/21 12:44:53,2021-01-10,2021-01-29,19.0
475,5983,4682,2021-01-29,0,945000,24.6,0,83440.0,16,04/23/21 16:48:36,,,
476,5984,4679,2021-01-30,0,747096,21.870001,0,55259.0,16,04/23/21 16:47:41,,,
477,5985,4681,2021-01-31,0,1019180,20.49,0,73640.0,16,04/23/21 16:49:32,,,
478,5986,4683,2021-02-01,0,1387789,22.93,0,11739.0,16,04/23/21 16:50:41,,,
479,5987,4695,2021-02-09,0,541118,23.98,0,45951.0,16,04/23/21 16:51:34,,,
480,5988,4728,2021-02-02,0,3055000,1.13,0,0.0,16,02/13/21 07:27:38,2021-01-10,2021-02-02,23.0
481,5989,4733,2021-02-09,0,1349000,0.27000001,0,0.0,16,02/13/21 15:33:17,2021-01-25,2021-02-09,15.0
482,5990,4732,2021-02-11,0,1289000,0.38,0,0.0,16,02/13/21 15:38:14,2021-01-25,2021-02-11,17.0
483,5991,4734,2021-02-12,0,715000,0.36000001,0,0.0,16,02/13/21 15:40:32,2021-01-25,2021-02-12,18.0
484,5992,4735,2021-02-12,0,993000,0.38,0,0.0,16,02/13/21 15:41:15,2021-01-25,2021-02-12,18.0
485,5993,4665,2021-02-13,0,514320,33.380001,0,83413.0,16,04/23/21 16:52:11,,,
486,5994,4688,2021-02-13,1,187686,27.610001,0,20516.0,16,04/23/21 16:52:49,,,
487,5995,4689,2021-02-15,0,666101,24.16,0,60214.0,16,04/23/21 16:53:27,,,
488,5996,4690,2021-02-16,0,560529,24.93,0,52644.0,16,04/23/21 16:53:54,,,
489,5997,4691,2021-02-17,0,485150,26.33,0,48977.0,16,04/23/21 16:54:28,,,
490,5998,4687,2021-02-18,1,143058,27.799999,0,16151.0,16,04/23/21 16:55:01,,,
491,5999,4698,2021-02-19,1,145838,26.309999,0,15016.0,16,04/23/21 16:55:31,,,
492,6000,4694,2021-02-19,1,91293,27.91,0,10412.0,16,04/23/21 16:56:36,,,
493,6001,4697,2021-02-20,1,79687,27.469999,0,8562.0,16,04/23/21 16:56:03,,,
494,6002,4751,2021-02-17,0,1236000,0.1,0,0.0,16,02/22/21 14:28:39,2021-02-06,2021-02-17,11.0
495,6003,4752,2021-02-17,0,1125000,0.11,0,0.0,16,02/22/21 14:31:58,2021-02-12,2021-02-17,5.0
496,6004,4741,2021-02-19,1,1299927,0.55000001,0,0.0,16,03/02/21 00:28:47,2021-01-30,2021-03-24,20.0
497,6005,4721,2021-02-22,1,297414,15.08,0,13601.0,16,04/23/21 16:57:01,,,
498,6006,4719,2021-02-22,1,232795,16.1,0,11681.0,16,04/23/21 16:57:23,,,
499,6007,4747,2021-02-23,1,678000,0.23999999,0,0.0,16,03/02/21 00:29:44,2021-02-10,2021-03-25,13.0
500,6008,4750,2021-02-24,0,1178000,0.60500002,0,0.0,16,03/02/21 00:33:08,2021-02-06,2021-02-24,18.0
501,6009,4712,2021-02-26,1,111663,16.120001,0,5934.0,16,04/23/21 16:57:51,,,
502,6010,4714,2021-02-26,1,173249,14.99,0,7994.0,16,04/23/21 16:58:22,,,
503,6011,4713,2021-02-28,1,69930,15.63,0,3434.0,16,04/23/21 16:59:31,,,
504,6012,4718,2021-02-28,1,210922,15.84,0,10857.0,16,04/23/21 16:58:50,,,
505,6013,4722,2021-03-02,1,301656,16.91,0,17289.0,16,04/23/21 17:00:43,2021-01-03,2021-03-29,58.0
506,6014,4720,2021-03-01,1,404457,15.93,0,20653.0,16,04/23/21 17:00:09,,,
507,6015,4694,2021-03-02,0,760639,29.75,0,100968.0,16,04/23/21 17:01:18,,,
508,6016,4723,2021-03-03,1,164503,14.79,0,7316.0,16,04/23/21 17:03:10,2021-01-05,2021-04-09,57.0
509,6017,4724,2021-03-10,1,654828,14.5,0,27945.0,16,04/23/21 17:02:02,2021-01-05,2021-04-13,64.0
510,6018,4731,2021-03-13,1,242790,19.139999,0,16217.0,16,04/23/21 17:04:02,2021-01-12,2021-04-21,60.0
511,6019,4713,2021-03-14,1,77856,19.959999,0,5724.0,16,04/23/21 17:05:13,,,
512,6020,4687,2021-03-14,0,781332,31.98,0,121691.0,16,04/23/21 17:03:38,,,
513,6021,4753,2021-03-09,1,824000,1.51,0,0.0,16,03/14/21 22:07:37,2021-02-06,2021-03-23,31.0
514,6022,4697,2021-03-15,0,662968,32.349998,0,102980.0,16,04/23/21 17:05:47,,,
515,6023,4721,2021-03-15,1,184633,21.67,0,15452.0,16,04/23/21 17:06:38,,,
516,6024,4699,2021-03-16,0,566418,30.790001,0,79368.0,16,04/23/21 17:04:40,,,
517,6025,4688,2021-03-17,0,436568,35.959999,0,84447.0,16,04/23/21 17:08:14,,,
518,6026,4698,2021-03-18,0,516187,31.26,0,76416.0,16,04/23/21 17:10:07,,,
519,6027,4710,2021-03-18,0,23956,33.060001,0,3787.0,16,04/23/21 17:09:07,,,
520,6028,4720,2021-03-17,1,201793,21.75,0,17179.0,16,04/23/21 17:07:42,,,
521,6029,4719,2021-03-18,1,264989,22.65,0,23709.0,16,04/23/21 17:08:40,,,
522,6030,4754,2021-03-19,0,850148,3.3699999,0,0.0,16,03/24/21 12:44:03,2021-02-17,2021-03-19,30.0
523,6031,4753,2021-03-23,0,797051,3.73,0,0.0,16,03/24/21 12:46:46,2021-02-06,2021-03-23,45.0
524,6032,4741,2021-03-24,0,483947,6.79,0,0.0,16,03/24/21 12:51:11,2021-01-30,2021-03-24,53.0
525,6033,4718,2021-03-17,1,98095,21.52,0,7845.11,16,04/23/21 17:07:11,,,
526,6034,4736,2021-03-19,1,167932,16.59,0,9323.0,16,04/23/21 17:09:31,2021-01-26,2021-04-23,52.0
527,6035,4739,2021-03-24,1,251308,16.82,0,14333.0,16,04/23/21 17:10:35,2021-01-28,2021-04-22,55.0
528,6036,4724,2021-03-25,1,156917,22.120001,0,13405.0,16,04/23/21 17:11:19,2021-01-05,2021-04-13,79.0
529,6037,4742,2021-03-27,1,458649,18.209999,0,30525.0,16,04/23/21 17:11:45,2021-02-02,2021-04-26,53.0
530,6038,4738,2021-03-28,1,439762,15.14,0,20858.0,16,04/23/21 17:26:24,2021-01-27,2021-05-09,60.0
531,6039,4743,2021-03-29,1,278575,19.23,0,20446.0,16,04/23/21 17:27:01,2021-02-02,2021-05-01,55.0
532,6040,4747,2021-03-25,0,221885,3.49,0,0.0,16,03/29/21 18:02:36,2021-02-10,2021-03-25,43.0
533,6041,4758,2021-03-25,0,341000,3.4300001,0,0.0,16,03/29/21 18:04:24,2021-02-23,2021-03-25,30.0
534,6042,4722,2021-03-29,0,939264,25.799999,0,104194.0,16,04/23/21 17:27:31,2021-01-03,2021-03-29,85.0
535,6043,4757,2021-03-26,0,1267000,1.96,0,0.0,16,03/30/21 13:42:12,2021-02-27,2021-03-26,27.0
536,6044,4713,2021-03-31,0,284618,25.42,0,30388.0,16,04/23/21 17:28:11,,,
537,6045,4711,2021-04-01,0,391751,27.98,0,48202.0,16,04/06/21 13:50:45,,,
538,6046,4715,2021-04-01,0,44507,26.49,0,5047.0,16,04/23/21 17:29:58,,,
539,6047,4716,2021-04-01,0,36683,29.059999,0,4956.71,16,04/23/21 17:29:27,,,
540,6048,4720,2021-04-03,0,861678,25.860001,0,96404.0,16,04/23/21 17:31:27,,,
541,6049,4721,2021-04-03,1,120419,27.67,0,15088.0,16,04/23/21 17:31:49,,,
542,6050,4737,2021-04-02,1,78530,18.91,0,5551.0,16,04/23/21 17:30:36,2021-01-27,2021-04-30,65.0
543,6051,4717,2021-04-02,0,37065,27.33,0,4366.0,16,04/23/21 17:31:01,,,
544,6052,4712,2021-04-05,0,228386,25.469999,0,25176.0,16,04/23/21 17:32:41,,,
545,6053,4740,2021-04-06,1,299760,20.799999,0,24861.0,16,04/23/21 17:35:09,2021-01-29,2021-04-25,67.0
546,6054,4714,2021-04-08,0,413451,28.25,0,52666.0,16,04/23/21 17:34:22,,,
547,6055,4723,2021-04-09,0,365419,25.389999,0,40845.0,16,04/23/21 17:35:50,2021-01-05,2021-04-09,94.0
548,6056,4749,2021-04-07,1,303498,18.58,0,19897.0,16,04/23/21 17:33:45,2021-02-12,2021-05-04,54.0
549,6057,4736,2021-04-07,1,146286,22.620001,0,13122.0,16,04/23/21 17:34:51,2021-01-26,2021-04-23,71.0
550,6058,4724,2021-04-13,0,1491798,26.09,0,176085.0,16,04/23/21 17:38:41,2021-01-05,2021-04-13,98.0
551,6059,4719,2021-04-14,0,1179725,27.620001,0,148893.0,16,04/23/21 17:36:56,,,
552,6060,4718,2021-04-14,0,652000,27.25,0,82407.0,16,04/23/21 17:39:05,,,
553,6061,4721,2021-04-13,0,688257,27.08,0,83765.0,16,04/23/21 17:41:50,,,
554,6062,4744,2021-04-11,1,223256,15.91,0,12300.0,16,04/23/21 17:39:49,2021-02-10,2021-05-05,60.0
555,6063,4748,2021-04-13,1,232472,17.799999,0,15163.0,16,04/23/21 17:40:12,2021-02-11,2021-05-08,61.0
556,6064,4759,2021-04-15,1,208909,14.03,0,8681.0,16,04/23/21 17:42:12,2021-02-24,2021-06-07,50.0
557,6065,4742,2021-04-15,1,203786,23.51,0,21033.0,16,04/23/21 17:41:10,2021-02-02,2021-04-26,72.0
558,6066,4743,2021-04-16,1,102444,26.6,0,12126.0,16,04/25/21 16:08:18,2021-02-02,2021-05-01,73.0
559,6067,4771,2021-04-14,0,555000,0.36000001,0,0.0,16,04/20/21 18:51:59,2021-03-29,2021-04-14,16.0
560,6068,4772,2021-04-14,0,932000,0.37,0,0.0,16,04/20/21 19:04:54,2021-03-29,2021-04-14,16.0
561,6069,4769,2021-04-15,0,1769000,0.60000002,0,0.0,16,04/20/21 19:05:55,2021-03-29,2021-04-15,17.0
562,6070,4773,2021-04-15,0,648000,0.56999999,0,0.0,16,04/20/21 19:07:33,2021-03-29,2021-04-15,17.0
563,6071,4768,2021-04-16,0,265000,0.67000002,0,0.0,16,04/20/21 19:11:55,2021-03-29,2021-04-16,18.0
564,6072,4770,2021-04-16,0,1469000,0.66000003,0,0.0,16,04/20/21 19:25:40,2021-03-29,2021-04-16,18.0
565,6073,4777,2021-04-20,0,334000,0.30000001,0,0.0,16,04/20/21 19:28:02,2021-04-07,2021-04-20,13.0
566,6074,4767,2021-04-18,0,2944000,0.80000001,0,0.0,16,04/20/21 22:38:33,2021-03-29,2021-04-18,20.0
567,6075,4774,2021-04-21,0,3337000,0.34999999,0,0.0,16,04/25/21 15:55:50,2021-04-07,2021-04-21,14.0
568,6076,4791,2021-04-22,0,3383000,0.079999998,0,0.0,16,04/25/21 15:56:32,2021-04-13,2021-04-22,9.0
569,6077,4779,2021-04-23,0,1410000,0.34,0,0.0,16,04/25/21 15:57:25,2021-04-08,2021-04-23,15.0
570,6078,4731,2021-04-21,0,880222,29.9,0,120371.0,16,04/27/21 14:12:21,2021-01-12,2021-04-21,99.0
571,6079,4739,2021-04-22,0,808598,24.5,0,83126.0,16,04/27/21 14:25:20,2021-01-28,2021-04-22,84.0
572,6080,4736,2021-04-23,0,446963,29.200001,0,56591.0,16,04/27/21 14:45:39,2021-01-26,2021-04-23,87.0
573,6081,4740,2021-04-25,0,598080,26.040001,0,70683.0,16,05/05/21 13:37:23,2021-01-29,2021-04-25,86.0
574,6082,4742,2021-04-26,0,859978,26.709999,0,103210.0,16,05/05/21 13:38:36,2021-02-02,2021-04-26,83.0
575,6083,4738,2021-04-24,1,246682,22.49,0,23970.0,16,04/27/21 14:49:31,2021-01-27,2021-05-09,87.0
576,6084,4756,2021-04-24,1,152061,20.629999,0,12849.0,16,04/27/21 15:03:08,2021-02-19,2021-05-18,64.0
577,6085,4755,2021-04-27,1,148854,22.700001,0,14289.0,16,05/05/21 13:39:56,2021-02-19,2021-05-17,67.0
578,6086,4737,2021-04-30,0,390536,28.540001,0,49776.0,16,05/05/21 13:41:19,2021-01-27,2021-04-30,93.0
579,6087,4743,2021-05-01,0,542160,28.540001,0,73478.0,16,05/05/21 13:42:07,2021-02-02,2021-05-01,88.0
580,6088,4749,2021-05-04,0,1016251,27.690001,0,131411.0,16,05/14/21 14:28:38,2021-02-12,2021-05-04,81.0
581,6089,4778,2021-04-28,0,1218000,0.83999997,0,0.0,16,05/06/21 10:41:38,2021-04-08,2021-04-28,20.0
582,6090,4775,2021-04-29,0,782000,0.94999999,0,0.0,16,05/06/21 10:46:39,2021-04-07,2021-04-29,22.0
583,6091,4776,2021-04-29,0,424000,0.95999998,0,0.0,16,05/06/21 10:47:09,2021-04-07,2021-04-29,22.0
584,6092,4764,2021-05-06,1,145019,24.6,0,16331.0,16,06/07/21 15:34:01,2021-03-24,2021-06-03,43.0
585,6093,4793,2021-05-07,0,1554000,0.92000002,0,0.0,16,05/09/21 19:44:30,2021-04-22,2021-05-07,15.0
586,6094,4797,2021-05-08,0,1518000,0.1,0,0.0,16,05/09/21 19:48:08,2021-04-26,2021-05-08,12.0
587,6095,4744,2021-05-05,0,595077,22.799999,0,56323.0,16,05/14/21 14:29:40,2021-02-10,2021-05-05,84.0
588,6096,4748,2021-05-08,0,725122,28.620001,0,93183.0,16,05/14/21 14:34:07,2021-02-11,2021-05-08,86.0
589,6097,4738,2021-05-09,0,877989,26.690001,0,109077.0,16,05/14/21 14:35:57,2021-01-27,2021-05-09,102.0
590,6098,4761,2021-05-07,1,184558,23.030001,0,17445.0,16,05/14/21 14:38:11,2021-03-09,2021-05-27,59.0
591,6099,4762,2021-05-07,1,141815,23.879999,0,15123.0,16,05/14/21 14:38:44,2021-03-19,2021-05-26,49.0
592,6100,4763,2021-05-08,1,149039,23.67,0,16018.0,16,05/14/21 14:39:18,2021-03-23,2021-05-28,46.0
593,6101,4798,2021-05-11,0,807000,0.28999999,0,0.0,16,05/14/21 13:51:27,2021-04-26,2021-05-11,15.0
594,6102,4804,2021-05-12,0,1725000,0.090000004,0,0.0,16,05/14/21 13:53:14,2021-04-30,2021-05-12,12.0
595,6103,4800,2021-05-13,0,536000,0.30000001,0,0.0,16,05/14/21 13:54:55,2021-04-26,2021-05-13,17.0
596,6104,4799,2021-05-13,0,536000,0.30000001,0,0.0,16,05/14/21 14:10:47,2021-04-26,2021-05-13,17.0
597,6105,4760,2021-05-12,1,80574,24.77,0,9355.0,16,05/26/21 10:11:01,2021-02-24,2021-06-07,77.0
598,6106,4746,2021-05-13,0,144487,26.120001,0,18408.0,16,05/26/21 10:03:04,2021-02-10,2021-05-13,92.0
599,6107,4755,2021-05-17,0,582733,27.07,0,75728.0,16,05/26/21 10:07:05,2021-02-19,2021-05-17,87.0
600,6108,4756,2021-05-18,0,524290,27.0,0,68823.0,16,05/26/21 10:08:34,2021-02-19,2021-05-18,88.0
601,6109,4745,2021-05-17,0,153976,24.0,0,17105.0,16,05/26/21 10:03:34,2021-02-10,2021-05-17,96.0
602,6110,4807,2021-05-15,0,488000,0.13,0,0.0,16,05/18/21 13:40:29,2021-05-01,2021-05-15,14.0
603,6111,4806,2021-05-17,0,1840000,0.19,0,0.0,16,05/18/21 13:45:43,2021-05-01,2021-05-17,16.0
604,6112,4810,2021-05-18,0,1368000,0.64999998,0,0.0,16,05/18/21 13:48:58,2021-05-08,2021-05-18,10.0
605,6113,4765,2021-05-14,1,150183,24.030001,0,16866.0,16,05/26/21 10:11:23,2021-03-25,2021-06-04,50.0
606,6114,4805,2021-05-19,0,648000,0.40000001,0,0.0,16,05/24/21 15:30:28,2021-04-30,2021-05-19,19.0
607,6115,4803,2021-05-20,0,1718000,0.46000001,0,0.0,16,05/24/21 15:33:04,2021-04-30,2021-05-20,20.0
608,6116,4813,2021-05-21,0,1324000,0.23,0,0.0,16,05/24/21 15:35:41,2021-05-06,2021-05-21,15.0
609,6117,4811,2021-05-21,0,1247000,0.20999999,0,0.0,16,05/24/21 15:38:36,2021-05-06,2021-05-21,15.0
610,6118,4812,2021-05-22,0,1711000,0.2,0,0.0,16,05/24/21 15:41:53,2021-05-06,2021-05-22,16.0
611,6119,4816,2021-05-23,0,1593000,0.55000001,0,0.0,16,05/24/21 15:50:00,2021-05-12,2021-05-23,11.0
612,6120,4766,2021-05-23,1,225668,22.9,0,23150.0,16,05/31/21 16:27:33,2021-03-26,2021-06-02,58.0
613,6121,4762,2021-05-26,0,536425,28.780001,0,75522.0,16,05/31/21 16:17:20,2021-03-19,2021-05-26,68.0
614,6122,4819,2021-05-25,0,449000,0.64999998,0,0.0,16,05/31/21 15:49:15,2021-05-15,2021-05-25,10.0
615,6123,4814,2021-05-26,0,1051000,0.14,0,0.0,16,05/31/21 15:55:39,2021-05-12,2021-05-26,14.0
616,6124,4820,2021-05-27,0,1089000,0.72000003,0,0.0,16,05/31/21 15:57:05,2021-05-17,2021-05-27,10.0
617,6125,4761,2021-05-27,0,488628,27.91,0,67499.0,16,06/07/21 15:04:40,2021-03-09,2021-05-27,79.0
618,6126,4763,2021-05-28,0,468402,29.0,0,68979.0,16,06/07/21 15:06:17,2021-03-23,2021-05-28,66.0
619,6127,4766,2021-06-02,0,831829,24.92,0,101899.0,16,11/03/21 11:50:49,2021-03-26,2021-06-02,68.0
620,6128,4764,2021-06-03,0,251215,26.790001,0,33673.0,16,11/03/21 11:51:56,2021-03-24,2021-06-03,71.0
621,6129,4765,2021-06-04,0,682495,27.42,0,95030.0,16,11/03/21 11:52:44,2021-03-25,2021-06-04,71.0
622,6130,4759,2021-06-07,0,431756,24.940001,0,53673.0,16,11/03/21 11:54:49,2021-02-24,2021-06-07,103.0
623,6131,4760,2021-06-07,0,287704,27.0,0,37549.0,16,11/05/21 08:17:33,2021-02-24,2021-06-07,103.0
624,6132,4783,2021-06-05,1,182007,14.95,0,9858.0,16,11/03/21 11:54:00,2021-04-14,2021-07-06,52.0
625,6133,4780,2021-06-05,1,111246,13.16,0,4117.0,16,11/03/21 11:53:25,2021-04-14,2021-07-02,52.0
626,6134,4781,2021-06-07,1,96356,14.27,0,4325.0,16,11/03/21 11:59:13,2021-04-14,2021-07-08,54.0
627,6135,4825,2021-06-02,0,1342000,0.67000002,0,0.0,16,06/07/21 18:36:59,2021-05-21,2021-06-02,12.0
628,6136,4824,2021-06-04,0,1553000,1.15,0,0.0,16,06/07/21 18:40:29,2021-05-21,2021-06-04,14.0
629,6137,4808,2021-06-03,0,743000,7.6999998,0,0.0,16,06/07/21 19:24:52,2021-05-07,2021-06-03,27.0
630,6138,4784,2021-06-07,1,639301,13.74,0,31481.0,16,11/03/21 12:00:18,2021-04-15,2021-07-24,53.0
631,6139,4782,2021-06-07,1,146270,13.94,0,7254.0,16,11/03/21 11:59:38,2021-04-14,2021-07-07,54.0
632,6140,4792,2021-06-10,1,801898,14.75,0,44260.0,16,11/03/21 12:00:45,2021-04-18,2021-07-29,53.0
633,6141,4833,2021-06-09,0,777000,1.05,0,0.0,16,06/15/21 15:32:10,2021-05-26,2021-06-09,14.0
634,6142,4828,2021-06-10,0,950000,0.2,0,0.0,16,06/15/21 15:28:59,2021-05-23,2021-06-10,18.0
635,6143,4830,2021-06-15,0,1570000,0.28999999,0,0.0,16,06/15/21 15:34:45,2021-05-24,2021-06-15,22.0
636,6144,4829,2021-06-15,0,1305000,0.38999999,0,0.0,16,06/15/21 15:39:29,2021-05-23,2021-06-15,23.0
637,6145,4795,2021-06-10,1,175305,13.12,0,7851.0,16,11/03/21 12:01:07,2021-04-21,2021-07-22,50.0
638,6146,4789,2021-06-11,1,351969,12.95,0,15289.0,16,11/03/21 12:03:04,2021-04-16,2021-07-28,56.0
639,6147,4827,2021-06-16,0,1384000,0.66000003,0,0.0,16,06/23/21 09:15:02,2021-05-23,2021-06-16,24.0
640,6148,4796,2021-06-17,1,340208,14.45,0,18024.0,16,11/03/21 12:03:27,2021-04-21,2021-07-23,57.0
641,6149,4790,2021-06-22,1,227327,15.15,0,13141.0,16,11/03/21 12:03:49,2021-04-20,2021-07-22,63.0
642,6150,4802,2021-06-23,1,377427,16.74,0,29390.0,16,11/03/21 12:04:31,2021-04-29,2021-07-11,55.0
643,6151,4801,2021-06-24,1,305556,16.74,0,22158.0,16,11/03/21 12:05:02,2021-04-28,2021-07-24,57.0
644,6152,4809,2021-06-25,1,336545,17.02,0,25350.0,16,11/03/21 12:28:36,2021-05-07,2021-08-05,49.0
645,6153,4842,2021-06-25,0,1632000,0.1,0,0.0,16,06/28/21 14:19:21,2021-06-12,2021-06-25,13.0
646,6154,4840,2021-07-02,0,956000,0.41999999,0,0.0,16,07/07/21 10:24:57,2021-06-10,2021-07-02,22.0
647,6155,4780,2021-07-02,0,496067,19.07,0,41857.0,16,11/03/21 12:29:51,2021-04-14,2021-07-02,79.0
648,6156,4783,2021-07-06,0,426122,22.190001,0,47459.0,16,07/21/21 17:00:23,2021-04-14,2021-07-06,83.0
649,6157,4782,2021-07-07,0,372580,20.610001,0,34626.0,16,07/21/21 17:01:53,2021-04-14,2021-07-07,84.0
650,6158,4786,2021-07-07,0,54449,19.459999,0,4311.0,16,07/21/21 17:03:42,2021-04-16,2021-07-07,82.0
651,6159,4787,2021-07-07,0,51406,21.73,0,5225.0,16,07/21/21 17:03:00,2021-04-16,2021-07-07,82.0
652,6160,4794,2021-06-30,1,393414,17.459999,0,31525.0,16,11/03/21 12:28:57,2021-04-23,2021-08-05,68.0
653,6161,4792,2021-07-01,1,359787,20.639999,0,36471.0,16,11/03/21 12:29:18,2021-04-18,2021-07-29,74.0
654,6162,4789,2021-07-07,1,253429,18.809999,0,22453.0,16,11/03/21 12:29:35,2021-04-16,2021-07-28,82.0
655,6163,4857,2021-07-08,0,871000,0.25999999,0,0.0,16,07/12/21 18:38:14,2021-06-22,2021-07-08,16.0
656,6164,4858,2021-07-12,0,753000,0.30000001,0,0.0,16,07/12/21 18:39:20,2021-06-22,2021-07-12,20.0
657,6165,4781,2021-07-08,0,338666,21.08,0,33513.0,16,07/21/21 17:04:22,2021-04-14,2021-07-08,85.0
658,6166,4788,2021-07-09,0,55679,19.52,0,4544.0,16,07/21/21 17:05:52,2021-04-16,2021-07-09,84.0
659,6167,4785,2021-07-09,0,43838,22.190001,0,4341.0,16,07/21/21 17:06:26,2021-04-16,2021-07-09,84.0
660,6168,4802,2021-07-11,0,886465,21.440001,0,86155.0,16,07/21/21 17:07:39,2021-04-29,2021-07-11,73.0
661,6169,4796,2021-07-08,1,332331,19.540001,0,29343.0,16,07/21/21 17:04:53,2021-04-21,2021-07-23,78.0
